index,negative,neutral,positive
31341418,0.2617779,0.65532863,0.082893424
5781761,0.3475789,0.58905303,0.063368104
16029585,0.3734116,0.49042737,0.136161
19285721,0.7156643,0.26177505,0.022560561
22031823,0.074556895,0.7326571,0.19278604
31323110,0.47275436,0.48449868,0.042747032
26622049,0.23506123,0.6703202,0.09461847
5251162,0.3634314,0.5506043,0.08596432
16791637,0.33291587,0.5931564,0.073927686
35025043,0.13411824,0.6250954,0.24078628
33348678,0.4774975,0.47009817,0.052404337
7596042,0.17879386,0.6956718,0.1255344
4746060,0.38407007,0.5527267,0.06320327
11104554,0.2976724,0.62164533,0.08068225
24368095,0.32528278,0.61752594,0.057191305
2918399,0.40549445,0.53746593,0.057039633
8456500,0.31825268,0.6413984,0.040349
6103640,0.27309704,0.62904245,0.0978605
956388,0.4350643,0.51551276,0.049422927
3566511,0.49237472,0.47115532,0.036469966
1579705,0.34054074,0.55458575,0.10487352
8413472,0.3218272,0.58561283,0.09255997
20891196,0.47707087,0.4612967,0.061632458
29815468,0.71776766,0.26534328,0.016889045
36457881,0.29887158,0.5762297,0.124898665
24844921,0.21876474,0.615014,0.16622125
35271943,0.6885531,0.28375655,0.027690334
10394188,0.17161016,0.7472727,0.08111718
2829485,0.31928542,0.60769826,0.073016316
306812,0.21736228,0.7217176,0.060920153
20601320,0.6456891,0.3259388,0.028372046
2534248,0.25198767,0.55702627,0.19098616
4828849,0.50532633,0.44909778,0.04557592
12421924,0.82244086,0.16617541,0.011383705
4231,0.2632835,0.66972107,0.066995405
13557348,0.2851378,0.60711956,0.10774264
29351561,0.33372158,0.57777965,0.08849878
26267121,0.4705031,0.44948348,0.0800134
5080311,0.17447369,0.7069952,0.118531056
7101280,0.37028176,0.55946255,0.07025577
574210,0.3918532,0.50785476,0.10029202
12813263,0.08203279,0.5171348,0.40083238
2172156,0.48754463,0.47368702,0.038768407
20480238,0.003234496,0.26665723,0.73010826
13517729,0.037355725,0.6062716,0.35637268
5497055,0.24756038,0.5957626,0.15667707
6058681,0.11508676,0.6520882,0.23282498
3108902,0.48248768,0.4686716,0.04884073
24583027,0.11157171,0.84697074,0.041457575
4905605,0.35627404,0.5718211,0.07190481
8602490,0.36362702,0.55704856,0.07932444
14222093,0.40919703,0.5263901,0.06441284
22145673,0.2001891,0.68700457,0.112806335
2569417,0.6256422,0.35360974,0.02074809
16054119,0.36449388,0.5727802,0.06272592
7350872,0.3392568,0.5914841,0.06925908
24652213,0.45944923,0.49970466,0.040846128
7313334,0.18361196,0.74180514,0.074582905
643850,0.4346892,0.51887214,0.046438683
963021,0.19056135,0.6852153,0.12422336
35005183,0.53641266,0.4407839,0.022803415
6589975,0.48440048,0.48013514,0.03546443
17671802,0.5333069,0.43900877,0.027684333
19078976,0.24545936,0.641256,0.11328459
33033015,0.7877963,0.20405535,0.008148293
20014529,0.38590905,0.59094334,0.023147639
33747977,0.0116479155,0.48961836,0.49873376
30331632,0.5377923,0.42808577,0.034121927
31257401,0.21553019,0.64081764,0.14365217
2016956,0.33902615,0.6122164,0.04875741
29353683,0.537046,0.43470466,0.02824933
9723255,0.92832863,0.06685692,0.0048143556
409817,0.047609646,0.51558685,0.4368035
8190800,0.6104492,0.36391518,0.02563559
2792566,0.32975206,0.6069328,0.063315116
8376209,0.582125,0.3874056,0.03046943
12297005,0.54143435,0.43333086,0.025234781
3873399,0.15031187,0.6861118,0.16357633
33457108,0.047224704,0.6372496,0.31552568
1498491,0.25551784,0.62714726,0.11733492
25655653,0.5322623,0.4210056,0.04673209
612752,0.33730796,0.57821,0.08448201
35429727,0.053931754,0.8419576,0.10411066
3156200,0.32700762,0.63927734,0.033714995
18890518,0.26449218,0.6357712,0.09973665
164395,0.37022027,0.5584623,0.0713174
10330688,0.023262156,0.8282618,0.14847606
3330285,0.19300067,0.7340393,0.07295995
18929976,0.30285114,0.6201807,0.07696812
14513043,0.45549455,0.4946217,0.04988375
7133211,0.5072593,0.45744342,0.035297323
8734067,0.024701122,0.6933755,0.28192338
24924752,0.34618863,0.6124719,0.04133951
34973471,0.061315488,0.4445611,0.49412343
25981379,0.08659423,0.60360265,0.30980307
29381531,0.13547695,0.6889021,0.17562094
18445420,0.38192725,0.5555253,0.06254748
1660834,0.4855677,0.4854089,0.029023396
28016666,0.26652604,0.56641316,0.1670609
17422419,0.74594104,0.24496742,0.009091587
5215066,0.18902986,0.5771523,0.23381786
1404035,0.40127853,0.5404274,0.058294076
11843004,0.46559963,0.47841626,0.055984072
6852771,0.27981275,0.614489,0.10569825
2423367,0.75589323,0.22276655,0.021340283
5583702,0.28272778,0.6310552,0.08621704
3610519,0.4075858,0.56407267,0.028341515
26371311,0.6876957,0.2984918,0.013812555
29160333,0.46397826,0.49424106,0.04178073
15149007,0.0917115,0.49932095,0.40896755
946164,0.467322,0.4951279,0.037550174
20747730,0.4087585,0.5324268,0.058814738
3188479,0.44915968,0.49042273,0.060417615
26372685,0.52629256,0.43432152,0.03938586
26799379,0.7288657,0.2538325,0.017301828
23214099,0.41430518,0.5230543,0.06264058
20198389,0.35210437,0.5908005,0.05709512
12440160,0.35199738,0.47431967,0.173683
214324,0.4630999,0.4952456,0.041654494
24817014,0.47283474,0.4740551,0.053110186
154956,0.37598267,0.57714355,0.046873774
23520145,0.42025825,0.49960893,0.080132805
2694167,0.26513654,0.6678318,0.067031674
499147,0.6530689,0.3287661,0.018164922
22603414,0.36845303,0.55074775,0.08079923
4447058,0.24497148,0.62643015,0.12859838
2621094,0.16554622,0.62938935,0.2050645
4604905,0.32905805,0.5951061,0.07583584
8332233,0.0098391585,0.6143035,0.37585735
219033,0.4981176,0.4739495,0.02793289
5179911,0.43224582,0.52419907,0.04355516
32419472,0.22140744,0.67041284,0.10817975
7249964,0.5669584,0.40859717,0.024444375
27739946,0.0041960166,0.8147653,0.18103875
10815398,0.29664984,0.6360075,0.06734266
16506358,0.27019277,0.6710937,0.0587136
31081310,0.42851943,0.52835953,0.043121073
1979318,0.30062267,0.5356626,0.16371472
6323333,0.46165374,0.48977554,0.048570786
1681132,0.2775213,0.6638516,0.058627117
23972618,0.25809824,0.6770213,0.064880446
16999974,0.0066074464,0.11607832,0.87731427
14696485,0.4013216,0.502296,0.096382454
18519065,0.69166803,0.2737695,0.03456246
8926775,0.31013662,0.5595451,0.13031828
14916202,0.64257956,0.3335936,0.02382682
5248778,0.28169617,0.6348093,0.08349451
24399511,0.37495306,0.59766,0.027386976
2136164,0.31721696,0.5691817,0.11360137
25344852,0.6926233,0.28773835,0.019638337
2323811,0.4221378,0.53300637,0.044855908
4964365,0.2523062,0.7070915,0.04060231
20072102,0.31160176,0.6034891,0.084909126
12845913,0.1921497,0.78123116,0.026619148
3716313,0.07906709,0.5962742,0.32465872
7416992,0.31264645,0.6011232,0.08623031
30007,0.24323079,0.6851582,0.07161096
9573761,0.57053137,0.38637984,0.043088887
17143077,0.26370808,0.6341264,0.10216553
21259864,0.35307294,0.53837556,0.108551495
12723089,0.2965789,0.6383817,0.06503935
6816652,0.29812852,0.6390783,0.06279316
33396250,0.0073742936,0.904967,0.08765869
16253552,0.05039775,0.82565486,0.1239474
7255312,0.48929867,0.4838956,0.026805742
3060279,0.11304699,0.6066196,0.28033346
6170246,0.31187314,0.60110813,0.08701875
12982972,0.33338183,0.5819259,0.08469223
19593154,0.04520438,0.46961543,0.4851803
13759088,0.49127224,0.4591435,0.049584214
5192463,0.31219274,0.5837478,0.104059435
678603,0.07969626,0.36477494,0.55552876
9083648,0.001517973,0.13766961,0.8608125
2502339,0.3189102,0.6207765,0.060313404
3536397,0.4935184,0.4512259,0.05525573
22795845,0.3088046,0.5547451,0.13645025
155785,0.237755,0.6870392,0.07520573
900584,0.34955856,0.60762537,0.042816047
4089762,0.41190365,0.5588829,0.029213479
34954125,0.6462122,0.31915808,0.034629736
6917005,0.23343386,0.6574112,0.109154984
8930957,0.36984608,0.5737404,0.056413542
21321097,0.33051053,0.6036852,0.06580425
32976614,0.47949535,0.48807746,0.03242719
11936219,0.344261,0.6019162,0.05382284
900780,0.5312858,0.4157687,0.052945476
20084310,0.10038827,0.70693815,0.19267353
10791485,0.4259568,0.49530417,0.07873902
2180950,0.38324034,0.5317282,0.085031435
692785,0.23684485,0.65878606,0.104369126
36455934,0.4203551,0.5056336,0.07401127
6177577,0.4801576,0.47447327,0.045369107
13182925,0.04103301,0.36948496,0.58948207
15703454,0.21922998,0.70433336,0.07643669
11604253,0.20989555,0.6169243,0.1731801
8008665,0.10830671,0.72859275,0.16310056
2984225,0.42105815,0.5308273,0.048114575
14527359,0.5246866,0.4080942,0.06721917
28744397,0.31182596,0.5954638,0.09271025
6942361,0.5017697,0.427326,0.07090431
4570541,0.019547036,0.7074492,0.27300373
24735632,0.35431552,0.5347734,0.11091102
7543025,0.31048834,0.5860775,0.10343415
24874106,0.18576716,0.58635664,0.2278762
25745885,0.052913807,0.7478631,0.19922303
32083680,0.37715438,0.577941,0.044904567
15161999,0.37662038,0.5760977,0.047281858
23691080,0.24810344,0.6798639,0.072032675
3427182,0.35768974,0.57885104,0.063459225
10933963,0.20761658,0.69809705,0.09428638
9164973,0.45102125,0.51989067,0.029088113
14338180,0.4114201,0.538476,0.05010391
7023676,0.4316137,0.52124447,0.047141813
1729333,0.8334619,0.15232582,0.014212278
30972924,0.6497006,0.32239258,0.02790683
6614056,0.21175422,0.6186613,0.16958453
16166532,0.67517203,0.300336,0.02449198
4158685,0.53652155,0.4300455,0.03343294
17778996,0.020971695,0.58741766,0.39161062
2109324,0.3867241,0.53144264,0.0818333
29530961,0.10470234,0.76751083,0.12778682
32376025,0.47054836,0.4804688,0.048982855
28014365,0.18649831,0.7212945,0.092207134
1769626,0.29136777,0.61721534,0.09141687
10109051,0.32864168,0.6231886,0.04816973
1473196,0.2236981,0.73857147,0.03773047
2967115,0.49582487,0.46086538,0.04330973
8471717,0.26285657,0.64243907,0.09470438
12327474,0.30562636,0.6226198,0.07175384
20912844,0.42818177,0.5113785,0.060439695
25117350,0.5725768,0.36750805,0.059915196
17216382,0.21972775,0.7415871,0.03868508
17522069,0.51257604,0.45183226,0.035591736
32124420,0.24948964,0.67209345,0.078416914
6945913,0.093981065,0.84933376,0.056685194
19885354,0.48036465,0.47630936,0.043326057
22129442,0.010495075,0.26030123,0.72920364
3257025,0.30164453,0.6331553,0.06520017
34052824,0.020694273,0.91018057,0.06912517
31650028,0.0827097,0.7934113,0.12387899
3310092,0.17520154,0.67357624,0.15122224
14126900,0.15124908,0.68810624,0.16064464
15103329,0.33153695,0.5890797,0.079383306
14344031,0.27092493,0.64397275,0.085102364
22631736,0.067755125,0.84284025,0.08940459
25833791,0.07223348,0.75451416,0.17325236
31990882,0.2663479,0.6588868,0.074765325
26822699,0.63297725,0.34576243,0.021260342
32735343,0.42480204,0.47686514,0.09833279
25589221,0.8144091,0.17273858,0.012852305
25826924,0.37366623,0.564238,0.062095784
34611534,0.20853089,0.64916855,0.14230052
12415647,0.65784156,0.32462496,0.017533455
3454625,0.28653237,0.6513938,0.06207385
961459,0.3345798,0.5928294,0.0725908
19396265,0.58819526,0.39329344,0.01851121
2458475,0.6458352,0.31815436,0.036010426
20211414,0.7705754,0.21849078,0.010933832
2195842,0.31255776,0.6073529,0.080089375
22141009,0.19675085,0.67812645,0.12512276
4073660,0.27381018,0.6654913,0.060698558
33598983,0.4888542,0.46644002,0.04470585
26063060,0.53415215,0.42297554,0.04287235
24050844,0.006002721,0.4663891,0.5276082
27960307,0.013957677,0.60364175,0.38240057
32177555,0.0969829,0.55523,0.34778717
31556,0.1460464,0.7445983,0.109355226
28493483,0.056841485,0.53413725,0.40902123
23420352,0.3379125,0.6121745,0.04991303
4221457,0.2716587,0.59983164,0.12850966
33493539,0.78149575,0.20133953,0.017164728
2450370,0.509091,0.44314814,0.047760863
11942501,0.3563322,0.5904591,0.05320873
17751093,0.25856397,0.69316894,0.04826701
2057905,0.31324548,0.633633,0.053121477
2523915,0.3179733,0.5271124,0.15491425
29229416,0.6058634,0.35467303,0.03946354
14733483,0.30929577,0.64209837,0.048605904
2385928,0.5401173,0.41446084,0.045421857
13720693,0.47349536,0.48224503,0.04425964
27434965,0.3531507,0.55074656,0.096102715
7320866,0.29191068,0.5527747,0.15531456
4198067,0.3024816,0.6338625,0.06365586
13235461,0.64369303,0.3352743,0.021032661
13439139,0.34330103,0.57393533,0.082763605
2170052,0.008440175,0.8846417,0.106918044
1613245,0.25342673,0.65347725,0.09309604
20951471,0.3197521,0.615576,0.06467184
33165833,0.9279755,0.06793809,0.0040864674
5650338,0.00555124,0.22147779,0.772971
16174644,0.08050772,0.69196635,0.22752593
31696606,0.37062773,0.5308027,0.09856952
2046763,0.36211595,0.55406934,0.08381472
10716714,0.048413493,0.6168195,0.334767
5374123,0.3448406,0.5726903,0.08246913
13003927,0.4231173,0.5286473,0.048235342
36438666,0.50867546,0.45045123,0.040873293
26758367,0.7671151,0.22070652,0.012178435
26162880,0.3286181,0.60224724,0.06913463
32484080,0.12752457,0.77530694,0.09716847
32944278,0.21441016,0.6745492,0.11104062
7265771,0.062228765,0.8541256,0.08364557
14204820,0.16776131,0.7487987,0.08343996
16067557,0.26577404,0.6506514,0.08357454
31826936,0.6804358,0.29919222,0.020372046
24572033,0.0643169,0.62707734,0.3086058
21953998,0.022964932,0.19101398,0.78602105
16955171,0.61705416,0.35452968,0.028416123
27856740,0.44642335,0.5098527,0.043723933
6917678,0.12782784,0.6770883,0.19508384
34155451,0.31724805,0.61155015,0.07120179
24166379,0.30517638,0.62657076,0.068252884
16852170,0.3483023,0.57917213,0.07252554
6992578,0.4761134,0.4553945,0.06849203
3104876,0.3455155,0.58030003,0.074184455
5443770,0.5597842,0.4145164,0.025699437
10792104,0.42994732,0.5176613,0.052391365
9678533,0.20070322,0.66317236,0.1361244
35230571,0.27754313,0.62622285,0.096234016
8275921,0.44898632,0.5295896,0.021424022
34311479,0.5713747,0.4057372,0.022888066
1889288,0.17877997,0.74553806,0.07568194
3820380,0.34815812,0.5896809,0.06216101
8608258,0.022035785,0.66979265,0.30817157
26747802,0.58054703,0.38184035,0.03761261
35004500,0.58003527,0.3891448,0.030819925
14297339,0.47642034,0.48141593,0.042163745
20917489,0.38047925,0.5703159,0.049204893
20904680,0.61006755,0.36604175,0.023890689
26304324,0.41543782,0.49622712,0.08833506
1673325,0.27167886,0.6411913,0.087129794
19218944,0.12163706,0.5836462,0.29471675
13767027,0.17907801,0.71170604,0.109216
7595972,0.2273444,0.643611,0.12904453
1482867,0.055397116,0.45333225,0.49127057
13161720,0.79536015,0.18581696,0.018822916
3679431,0.011636456,0.46909496,0.5192686
1572108,0.23532699,0.61322814,0.1514449
113464,0.24381627,0.6625495,0.09363424
3291478,0.3440725,0.5725959,0.083331615
1565181,0.47757795,0.4742191,0.048202954
25075517,0.30134195,0.6225991,0.0760589
13204790,0.30720308,0.66226816,0.030528799
31614378,0.35915843,0.5900962,0.050745416
14613957,0.051858507,0.78226465,0.16587688
24888698,0.47658673,0.46908507,0.054328226
9391085,0.1916554,0.698313,0.11003158
2082089,0.4755769,0.47084355,0.05357959
4305002,0.31606188,0.56572884,0.1182093
25089353,0.16671264,0.73371506,0.09957232
1119341,0.29213354,0.65497154,0.05289495
11351598,0.27425468,0.6324805,0.09326481
10176837,0.25618657,0.6134119,0.1304016
1308304,0.18801825,0.6790327,0.13294902
5909614,0.6272516,0.35435602,0.018392337
3541767,0.3858726,0.5784634,0.035664
14706880,0.50441605,0.4191405,0.07644349
19518804,0.52068603,0.44205645,0.03725753
17326580,0.24763775,0.7189333,0.03342893
33817228,0.100021705,0.8042328,0.09574548
76617,0.30088663,0.6341351,0.064978234
27036009,0.04048014,0.7489445,0.21057533
3552642,0.32845193,0.60976046,0.061787665
33177925,0.3792424,0.56415,0.056607626
23587009,0.4380372,0.51651335,0.04544947
32719069,0.22231482,0.57137835,0.20630683
14277334,0.30505687,0.6349658,0.059977394
19594027,0.2281187,0.618342,0.15353931
7118685,0.35642856,0.5453871,0.09818436
2307251,0.31167132,0.600535,0.08779363
3600737,0.5426062,0.42358655,0.0338073
15216646,0.61390746,0.37361756,0.012474968
31132665,0.11337729,0.79101545,0.09560732
31095423,0.34248284,0.572504,0.08501312
33764171,0.63845634,0.33342403,0.028119553
32358265,0.5565294,0.3973918,0.04607881
34296596,0.1296055,0.7141369,0.15625754
5137665,0.5623509,0.41752794,0.020121152
6406105,0.50428116,0.4571693,0.038549524
25080835,0.5090364,0.4659374,0.025026187
31250146,0.7688687,0.21997255,0.011158821
29320666,0.5270032,0.43524292,0.037753813
159447,0.43860954,0.51633465,0.045055848
34953843,0.80014473,0.18517433,0.014680923
21180653,0.15901865,0.6611492,0.17983219
17177246,0.38358444,0.5670653,0.0493503
35737836,0.061221033,0.6233509,0.31542796
10025286,0.35192484,0.53698605,0.11108918
32860066,0.12052278,0.6744546,0.20502257
15724834,0.81852585,0.1744949,0.006979233
2122882,0.31541452,0.59025127,0.094334245
23438376,0.152223,0.6257836,0.2219934
9633533,0.36669204,0.5773385,0.05596947
6795151,0.40060973,0.51624274,0.08314749
26465857,0.18433693,0.6684423,0.14722073
11507281,0.3266841,0.62958705,0.04372885
34465253,0.23719043,0.69336754,0.06944207
14734625,0.51236093,0.4505261,0.037113022
19113586,0.41119328,0.56184715,0.026959633
29141687,0.21509738,0.72480136,0.060101267
20477323,0.33792222,0.5846422,0.07743565
33447044,0.009137964,0.9245689,0.06629307
3194428,0.47747412,0.48697364,0.035552163
23022495,0.67760307,0.3015497,0.020847183
3365741,0.38551828,0.57960886,0.034872875
4750168,0.31228513,0.62458307,0.06313181
15851039,0.2433837,0.6505664,0.106049925
1449222,0.6035261,0.3648536,0.031620275
14878446,0.05679709,0.59647614,0.34672672
2052143,0.33503836,0.55751735,0.107444294
27880897,0.1462845,0.67605805,0.1776575
9089380,0.24397314,0.6614299,0.09459699
18361148,0.67385375,0.3060877,0.02005858
24314436,0.24149802,0.6795711,0.07893089
3674173,0.37388915,0.58016974,0.04594116
30875429,0.5376642,0.4112243,0.05111152
29770587,0.53043,0.4366872,0.032882787
21250867,0.31412786,0.6282533,0.057618864
15084791,0.5922133,0.3804776,0.027309094
26601914,0.30056527,0.51550835,0.18392639
761361,0.62410796,0.35091925,0.024972828
23398349,0.44151035,0.53029823,0.028191475
32449962,0.014556238,0.83315355,0.15229017
28370824,0.81101966,0.17924657,0.009733738
29702692,0.27497643,0.60909015,0.115933456
1599486,0.008425622,0.4844856,0.5070888
3251133,0.19495162,0.7071225,0.09792581
18844830,0.38517016,0.51530486,0.09952495
1722156,0.30533186,0.61352736,0.08114077
19998351,0.32074672,0.5963935,0.08285967
10566880,0.6967529,0.28253803,0.020709034
36057887,0.20686933,0.7336855,0.05944515
10576719,0.53037894,0.4259714,0.04364964
1471772,0.350868,0.5632565,0.08587549
826441,0.43152136,0.5385016,0.029977014
35899881,0.32464722,0.5724316,0.1029212
28190801,0.26323715,0.5462912,0.1904717
12764766,0.26324242,0.6390389,0.0977187
796221,0.012065484,0.48075736,0.5071772
8664385,0.58148986,0.38765478,0.030855313
21287122,0.16947038,0.75513524,0.07539434
35005098,0.039033156,0.79309297,0.16787381
12576364,0.093979456,0.64154726,0.26447323
32846639,0.23015119,0.6410092,0.12883961
26892930,0.45065448,0.49801248,0.051333044
5827942,0.554898,0.4141272,0.03097479
18397288,0.64619654,0.33527017,0.018533299
10142493,0.6754101,0.28784582,0.036744144
29590404,0.4735053,0.49071166,0.035783045
12160078,0.53814894,0.43004775,0.031803343
2109826,0.043719843,0.48648113,0.46979907
36694867,0.6323099,0.35784245,0.009847633
1571083,0.44766954,0.48305604,0.069274485
28577481,0.5841218,0.3756103,0.040267825
4304543,0.3895315,0.52551925,0.084949225
17508785,0.21694826,0.66008973,0.122962
3956788,0.32014915,0.5687441,0.111106716
2508590,0.62284523,0.34289345,0.034261275
8153526,0.3664109,0.5527164,0.080872685
20219598,0.28467652,0.65674216,0.05858133
76375,0.26335382,0.6321883,0.10445788
33489050,0.18784508,0.7415352,0.070619784
5057034,0.44122747,0.51091105,0.047861516
34324376,0.37352803,0.6070617,0.01941022
997206,0.21109372,0.68278575,0.10612058
7210380,0.16932502,0.49336424,0.33731073
35951335,0.66886187,0.3091154,0.02202279
30830501,0.26005057,0.6030364,0.136913
25061879,0.038614944,0.73944026,0.22194482
31683717,0.54384685,0.41308692,0.043066226
10144863,0.46828604,0.47662914,0.05508487
8181832,0.31315485,0.58520794,0.1016372
30688635,0.25136682,0.64091647,0.10771668
1557143,0.07542519,0.7604279,0.16414684
1099178,0.15412636,0.73751885,0.108354785
18496202,0.18787852,0.74748373,0.06463771
9594415,0.43421745,0.5152469,0.05053565
35681063,0.07012341,0.73624694,0.19362961
1773524,0.3301815,0.604356,0.06546248
6627148,0.016830646,0.48584405,0.4973254
12894538,0.4749039,0.48570296,0.0393931
2171853,0.3300776,0.6066986,0.06322389
19375301,0.30777356,0.5828781,0.10934828
2682566,0.046360143,0.41506454,0.5385753
13621726,0.6065986,0.37068766,0.022713795
6752142,0.18924734,0.6721888,0.13856383
1345876,0.31920364,0.6312353,0.04956101
29619112,0.32485893,0.5978144,0.07732667
10483292,0.18493256,0.7724769,0.042590518
9388034,0.3371495,0.55411875,0.108731724
10251251,0.28419283,0.5744373,0.1413699
17820671,0.83779275,0.15725912,0.0049481415
25474608,0.30400148,0.6038865,0.09211203
3455547,0.5087005,0.4536831,0.037616402
8630242,0.5436143,0.4290358,0.027349886
26011817,0.058025945,0.7264535,0.21552058
22758400,0.112710625,0.85459846,0.032690905
13365023,0.2568322,0.66742986,0.0757379
2408918,0.34466225,0.6025308,0.052806903
17188553,0.50144386,0.46470764,0.03384847
12908387,0.3492474,0.59024036,0.060512293
18234023,0.49325278,0.47497827,0.031769045
2191717,0.23967226,0.623366,0.13696176
15907225,0.34193775,0.58100533,0.07705693
5818778,0.22708601,0.69304526,0.07986871
181471,0.42635477,0.5294925,0.04415277
7129779,0.0030913372,0.29379648,0.7031122
15531185,0.2763012,0.6712632,0.052435588
3752065,0.46128374,0.5111441,0.027572129
2580873,0.12550625,0.592878,0.28161573
3505437,0.88927543,0.10332042,0.0074041435
3628560,0.510418,0.44199836,0.04758366
23620486,0.3552182,0.57152814,0.07325362
5858224,0.22025122,0.707577,0.07217187
1844737,0.03432953,0.69255406,0.27311638
5375472,0.018345686,0.8203346,0.16131969
3266971,0.3607349,0.56741965,0.07184542
2208902,0.11948414,0.72593665,0.15457924
32286723,0.2122068,0.62660974,0.16118354
3310215,0.34099537,0.55184186,0.10716276
25616821,0.30768725,0.6229737,0.069339015
34333015,0.26341972,0.6417964,0.09478386
1443743,0.53442204,0.43607822,0.029499745
6446053,0.3892867,0.57937914,0.03133424
33158895,0.16202195,0.7780369,0.059941117
32289648,0.44677487,0.5203249,0.03290032
26508404,0.68377525,0.28482392,0.031400844
10597194,0.19000743,0.66536963,0.14462292
33373295,0.45441973,0.50618726,0.03939306
8557069,0.40960306,0.5378663,0.052530594
5867902,0.5054567,0.46473524,0.029808097
680361,0.15907975,0.7068769,0.13404344
36548689,0.24742904,0.5898846,0.1626864
2087781,0.3256556,0.64538157,0.028962817
23620074,0.46758112,0.4796204,0.052798476
7285447,0.005221956,0.27598205,0.718796
31312249,0.18731903,0.7218326,0.09084849
1376533,0.4224434,0.5190329,0.05852369
6181327,0.37010524,0.52215284,0.107742
24162323,0.2669893,0.63727343,0.095737286
2217387,0.20384161,0.68401134,0.11214697
614477,0.3111112,0.656438,0.032450773
4082993,0.6491154,0.3314144,0.019470211
5851860,0.45618674,0.47892582,0.06488741
8102527,0.5302121,0.44441214,0.025375746
1686352,0.3894909,0.5674509,0.043058183
26106118,0.4876291,0.47676504,0.035605807
2046787,0.3364279,0.55559564,0.10797652
36351451,0.016633727,0.755935,0.22743125
34164437,0.26632106,0.6318608,0.10181814
3654057,0.32833213,0.61434084,0.057327013
23975627,0.122927725,0.6627308,0.21434148
206818,0.49345973,0.48025715,0.026283108
22810673,0.63485074,0.35424143,0.010907778
13233995,0.31627727,0.5788666,0.1048561
32216249,0.21081956,0.7265994,0.062581055
29508267,0.1967711,0.6819664,0.12126242
17165199,0.3874053,0.5422144,0.0703803
8603914,0.48902798,0.46090868,0.050063297
15643111,0.065194406,0.6159055,0.31890008
16053851,0.44762373,0.50958735,0.042788878
21889241,0.153855,0.5019196,0.3442254
27624482,0.55806047,0.41791803,0.024021529
2853280,0.27933806,0.6422838,0.07837816
12583555,0.0990085,0.5402062,0.36078534
10542198,0.33404052,0.59446317,0.07149621
4419761,0.89505607,0.098531134,0.006412771
2091700,0.30163062,0.6461115,0.052257925
28071647,0.35260195,0.5887164,0.058681656
246355,0.29975376,0.65218043,0.048065796
30741010,0.2897681,0.6788232,0.03140873
23015540,0.04856497,0.82144403,0.12999094
24235116,0.80282176,0.18593998,0.011238338
983560,0.44685853,0.48829475,0.06484673
4180523,0.35150477,0.5818042,0.06669099
1112640,0.15983197,0.70412475,0.13604325
11829180,0.5634218,0.4190633,0.01751499
13421923,0.31399935,0.5341563,0.15184432
23958867,0.7613044,0.21845263,0.020243019
8973010,0.4377134,0.5210987,0.04118793
25011142,0.60168165,0.3652222,0.033096153
25541925,0.5034999,0.45235994,0.04414006
1731114,0.30775976,0.61569047,0.076549746
18392617,0.35007852,0.5784625,0.07145911
34970809,0.33501217,0.58866405,0.07632379
22165686,0.45634618,0.48374262,0.059911218
871080,0.323847,0.6262649,0.04988804
30170055,0.4781359,0.4808351,0.04102896
33927471,0.4023043,0.5704798,0.02721593
20904652,0.3561952,0.5750052,0.0687996
19137519,0.22238764,0.714268,0.06334434
473086,0.30743894,0.6194824,0.07307869
2917039,0.048989803,0.76775515,0.18325508
26137538,0.06943335,0.6893681,0.24119851
9457255,0.24792147,0.671896,0.08018261
35681617,0.23092425,0.62187845,0.14719737
909006,0.43169385,0.5104209,0.057885174
19744057,0.16077138,0.7621861,0.07704258
25983245,0.66741675,0.31035593,0.022227384
9129523,0.27290466,0.6705375,0.05655793
32552492,0.6112977,0.36136594,0.027336419
725817,0.33337116,0.6258735,0.04075529
5216707,0.16642642,0.7673544,0.0662191
27570672,0.3044466,0.6488725,0.046680965
6503761,0.32673553,0.59120876,0.08205571
33058811,0.44702888,0.4761278,0.076843284
22470177,0.7377118,0.24218081,0.020107446
3914787,0.189715,0.6963656,0.11391945
18986931,0.60398537,0.37088606,0.025128523
11382257,0.39454374,0.5126837,0.09277266
9122309,0.30306736,0.5659608,0.13097186
16569860,0.56554323,0.41070783,0.023749003
11663591,0.39917412,0.554753,0.046072863
6938531,0.5210296,0.38649732,0.092473045
15439130,0.5396152,0.4263839,0.034000862
22132828,0.16444176,0.6760933,0.15946496
27161161,0.023443157,0.7762797,0.20027712
33157804,0.20361285,0.67318285,0.12320428
19246346,0.21183078,0.66934174,0.11882747
29151231,0.5190679,0.45486668,0.02606552
9034874,0.7264271,0.26323754,0.010335353
3869329,0.3699093,0.57884103,0.051249642
26008427,0.2731699,0.6256393,0.10119076
33637445,0.33362782,0.56900513,0.09736701
9464777,0.48411807,0.48277035,0.03311155
36106169,0.1015619,0.51181304,0.38662505
1405054,0.61189955,0.35352758,0.03457287
1436551,0.035149843,0.5940478,0.3708024
21141408,0.016869454,0.49069935,0.49243125
18241669,0.3658657,0.58744985,0.04668446
34291403,0.07820686,0.80676466,0.115028575
12064353,0.54972404,0.42071745,0.029558511
10668224,0.4088478,0.54468554,0.046466682
2983714,0.46846187,0.45170707,0.079831146
4600432,0.23887534,0.67673844,0.084386185
31874889,0.26417005,0.68600553,0.04982443
2985951,0.31999305,0.6322556,0.047751322
1007009,0.26591262,0.6280192,0.10606821
5880273,0.36013073,0.55049497,0.089374326
